"","BO21_tempmean_bdmax","BO21_tempmean_ss","BO22_chlomean_ss","BO22_salinitymean_bdmax","BO22_salinitymean_ss","pa"
"6061",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6062",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6063",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6064",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6065",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6066",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6067",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6068",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6069",NA,NA,NA,NA,NA,1
"6070",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6071",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6072",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6073",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6074",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6075",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6076",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6077",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6078",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6079",6.646921,8.457728,1.334337,32.346096,30.072259,1
"6080",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6081",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6082",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6083",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6084",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6085",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6086",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6087",NA,NA,NA,NA,NA,1
"6088",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6089",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6090",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6091",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6092",NA,NA,NA,NA,NA,1
"6093",NA,NA,NA,NA,NA,1
"6094",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6095",6.330499,8.456971,1.280386,32.359314,30.205078,1
"6096",6.646921,8.457728,1.334337,32.346096,30.072259,1
"6097",NA,NA,NA,NA,NA,1
"6098",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6099",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6100",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6101",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6102",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6103",5.292134,8.957577,0.418972,32.208462,30.512912,1
"6104",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6105",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6106",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6107",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6108",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6109",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6110",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6111",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6112",NA,NA,NA,NA,NA,1
"6113",NA,NA,NA,NA,NA,1
"6114",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6115",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6116",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6117",NA,NA,NA,NA,NA,1
"6118",NA,NA,NA,NA,NA,1
"6119",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6120",NA,NA,NA,NA,NA,1
"6121",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6122",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6123",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6124",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6125",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6126",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6127",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6128",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6129",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6130",6.330499,8.456971,1.280386,32.359314,30.205078,1
"6131",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6132",NA,NA,NA,NA,NA,1
"6133",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6134",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6135",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6136",NA,NA,NA,NA,NA,1
"6137",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6138",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6139",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6140",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6141",NA,NA,NA,NA,NA,1
"6142",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6143",NA,NA,NA,NA,NA,1
"6144",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6145",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6146",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6147",NA,NA,NA,NA,NA,1
"6148",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6149",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6150",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6151",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6152",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6153",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6154",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6155",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6156",NA,NA,NA,NA,NA,1
"6157",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6158",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6159",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6160",7.316595,8.451973,1.281597,31.951115,30.410813,1
"6161",NA,NA,NA,NA,NA,1
"6162",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6163",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6164",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6165",NA,NA,NA,NA,NA,1
"6166",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6167",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6168",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6169",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6170",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6171",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6172",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6173",NA,NA,NA,NA,NA,1
"6174",5.092794,8.787332,0.448787,32.169716,30.439085,1
"6175",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6176",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6177",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6178",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6179",NA,NA,NA,NA,NA,1
"6180",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6181",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6182",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6183",6.646921,8.457728,1.334337,32.346096,30.072259,1
"6184",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6185",NA,NA,NA,NA,NA,1
"6186",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6187",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6188",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6189",NA,NA,NA,NA,NA,1
"6190",NA,NA,NA,NA,NA,1
"6191",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6192",NA,NA,NA,NA,NA,1
"6193",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6194",NA,NA,NA,NA,NA,1
"6195",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6196",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6197",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6198",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6199",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6200",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6201",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6202",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6203",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6204",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6205",NA,NA,NA,NA,NA,1
"6206",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6207",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6208",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6209",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6210",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6211",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6212",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6213",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6214",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6215",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6216",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6217",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6218",7.316595,8.451973,1.281597,31.951115,30.410813,1
"6219",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6220",NA,NA,NA,NA,NA,1
"6221",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6222",6.221054,8.972713,0.4092,31.626728,30.516929,1
"6223",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6224",9.84325,8.479806,1.318913,33.650246,30.087677,1
"6225",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6226",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6227",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6228",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6229",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6230",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6231",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6232",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6233",NA,NA,NA,NA,NA,1
"6234",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6235",NA,NA,NA,NA,NA,1
"6236",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6237",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6238",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6239",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6240",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6241",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6242",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6243",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6244",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6245",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6246",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6247",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6248",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6249",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6250",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6251",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6252",NA,NA,NA,NA,NA,1
"6253",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6254",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6255",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6256",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6257",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6258",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6259",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6260",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6261",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6262",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6263",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6264",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6265",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6266",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6267",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6268",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6269",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6270",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6271",NA,NA,NA,NA,NA,1
"6272",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6273",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6274",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6275",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6276",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6277",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6278",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6279",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6280",6.646921,8.457728,1.334337,32.346096,30.072259,1
"6281",NA,NA,NA,NA,NA,1
"6282",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6283",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6284",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6285",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6286",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6287",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6288",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6289",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6290",NA,NA,NA,NA,NA,1
"6291",NA,NA,NA,NA,NA,1
"6292",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6293",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6294",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6295",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6296",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6297",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6298",9.84325,8.479806,1.318913,33.650246,30.087677,1
"6299",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6300",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6301",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6302",6.646921,8.457728,1.334337,32.346096,30.072259,1
"6303",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6304",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6305",NA,NA,NA,NA,NA,1
"6306",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6307",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6308",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6309",NA,NA,NA,NA,NA,1
"6310",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6311",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6312",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6313",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6314",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6315",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6316",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6317",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6318",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6319",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6320",NA,NA,NA,NA,NA,1
"6321",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6322",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6323",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6324",NA,NA,NA,NA,NA,1
"6325",NA,NA,NA,NA,NA,1
"6326",6.646921,8.457728,1.334337,32.346096,30.072259,1
"6327",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6328",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6329",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6330",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6331",5.292134,8.957577,0.418972,32.208462,30.512912,1
"6332",NA,NA,NA,NA,NA,1
"6333",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6334",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6335",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6336",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6337",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6338",NA,NA,NA,NA,NA,1
"6339",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6340",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6341",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6342",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6343",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6344",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6345",9.84325,8.479806,1.318913,33.650246,30.087677,1
"6346",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6347",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6348",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6349",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6350",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6351",NA,NA,NA,NA,NA,1
"6352",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6353",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6354",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6355",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6356",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6357",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6358",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6359",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6360",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6361",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6362",NA,NA,NA,NA,NA,1
"6363",NA,NA,NA,NA,NA,1
"6364",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6365",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6366",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6367",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6368",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6369",NA,NA,NA,NA,NA,1
"6370",NA,NA,NA,NA,NA,1
"6371",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6372",NA,NA,NA,NA,NA,1
"6373",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6374",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6375",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6376",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6377",NA,NA,NA,NA,NA,1
"6378",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6379",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6380",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6381",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6382",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6383",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6384",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6385",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6386",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6387",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6388",NA,NA,NA,NA,NA,1
"6389",6.646921,8.457728,1.334337,32.346096,30.072259,1
"6390",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6391",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6392",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6393",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6394",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6395",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6396",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6397",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6398",NA,NA,NA,NA,NA,1
"6399",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6400",NA,NA,NA,NA,NA,1
"6401",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6402",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6403",NA,NA,NA,NA,NA,1
"6404",NA,NA,NA,NA,NA,1
"6405",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6406",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6407",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6408",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6409",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6410",NA,NA,NA,NA,NA,1
"6411",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6412",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6413",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6414",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6415",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6416",NA,NA,NA,NA,NA,1
"6417",NA,NA,NA,NA,NA,1
"6418",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6419",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6420",NA,NA,NA,NA,NA,1
"6421",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6422",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6423",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6424",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6425",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6426",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6427",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6428",NA,NA,NA,NA,NA,1
"6429",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6430",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6431",NA,NA,NA,NA,NA,1
"6432",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6433",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6434",9.84325,8.479806,1.318913,33.650246,30.087677,1
"6435",NA,NA,NA,NA,NA,1
"6436",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6437",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6438",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6439",NA,NA,NA,NA,NA,1
"6440",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6441",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6442",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6443",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6444",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6445",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6446",NA,NA,NA,NA,NA,1
"6447",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6448",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6449",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6450",9.84325,8.479806,1.318913,33.650246,30.087677,1
"6451",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6452",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6453",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6454",9.84325,8.479806,1.318913,33.650246,30.087677,1
"6455",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6456",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6457",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6458",NA,NA,NA,NA,NA,1
"6459",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6460",NA,NA,NA,NA,NA,1
"6461",NA,NA,NA,NA,NA,1
"6462",7.316595,8.451973,1.281597,31.951115,30.410813,1
"6463",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6464",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6465",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6466",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6467",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6468",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6469",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6470",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6471",NA,NA,NA,NA,NA,1
"6472",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6473",9.84325,8.479806,1.318913,33.650246,30.087677,1
"6474",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6475",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6476",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6477",NA,NA,NA,NA,NA,1
"6478",NA,NA,NA,NA,NA,1
"6479",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6480",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6481",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6482",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6483",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6484",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6485",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6486",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6487",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6488",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6489",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6490",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6491",NA,NA,NA,NA,NA,1
"6492",5.292134,8.957577,0.418972,32.208462,30.512912,1
"6493",NA,NA,NA,NA,NA,1
"6494",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6495",NA,NA,NA,NA,NA,1
"6496",9.84325,8.479806,1.318913,33.650246,30.087677,1
"6497",NA,NA,NA,NA,NA,1
"6498",NA,NA,NA,NA,NA,1
"6499",9.84325,8.479806,1.318913,33.650246,30.087677,1
"6500",NA,NA,NA,NA,NA,1
"6501",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6502",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6503",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6504",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6505",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6506",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6507",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6508",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6509",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6510",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6511",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6512",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6513",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6514",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6515",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6516",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6517",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6518",NA,NA,NA,NA,NA,1
"6519",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6520",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6521",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6522",NA,NA,NA,NA,NA,1
"6523",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6524",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6525",NA,NA,NA,NA,NA,1
"6526",NA,NA,NA,NA,NA,1
"6527",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6528",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6529",8.344789,8.859585,0.432064,31.146389,30.498167,1
"6530",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6531",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6532",6.642415,8.452697,1.310199,32.668194,30.076541,1
"6533",6.473689,8.707038,0.442826,31.586199,30.436738,1
"6534",6.473689,8.707038,0.442826,31.586199,30.436738,1
